id,imdb_id,original_title,adult,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,origin_country,genres,genre_ids,production_companies,production_countries,spoken_languages,keywords
11544,tt0275847,Lilo & Stitch,False,/AcxbOWUbwtIEDisfuhNGHQNfnMK.jpg,80000000,https://movies.disney.com/lilo-stitch,en,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",10.7826,/m13Vbzv7R2GMAl3GXFrkmMEgCFQ.jpg,2002-06-21,273144151,85,Released,There's one in every family.,Lilo & Stitch,False,7.564,6920,97461,Lilo & Stitch (Animated) Collection,US,Animation|Family|Comedy,16|10751|35,Walt Disney Pictures,United States of America,English,sibling relationship|mutation|extraterrestrial technology|hawaii|adoption|villain|alien life-form|alien|dog|dead parents|duringcreditsstinger|fitting in|native hawaiian|loving
423,tt0253474,The Pianist,False,/1XqIhsqnAozznGhxlGdI0GPcCro.jpg,35000000,http://www.thepianistmovie.com/,en,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",9.5868,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002-09-17,120098945,150,Released,Music was his passion. Survival was his masterpiece.,The Pianist,False,8.379,9829,,,GB,Drama|War,18|10752,R.P. Productions|Heritage Films|Studio Babelsberg|Runteam,France|Germany|Poland|United Kingdom,Polish|German|Russian|English,concert|nazi|resistance|warsaw ghetto|polish resistance|homeland|holocaust (shoah)|hunger|world war ii|prisoner of war|ghetto|deportation|jew persecution|liberation|biography|based on true story|survival|based on memoir or autobiography|pianist|poland|tearjerker|angry|complex|compassionate|fome|segunda guerra mundial
9637,tt0267913,Scooby-Doo,False,/1RAxtBxslR4OZCZC1vxIRUxjR7a.jpg,84000000,https://www.warnerbros.com/movies/scooby-doo-movie,en,"When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings.",8.8496,/mTAiBJGg8mqEfnYHHbi37ZoRSZm.jpg,2002-06-14,275650703,87,Released,Be afraid. Be kind of afraid.,Scooby-Doo,False,6.098,4662,86860,Scooby-Doo Collection,US,Mystery|Adventure|Comedy,9648|12|35,Mosaic Media Group|Warner Bros. Pictures,United States of America,English,voodoo|detective|talking dog|based on cartoon|resort|dog|criminal investigation|theme park|nostalgic|duringcreditsstinger|live action and animation
608,tt0120912,Men in Black II,False,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,140000000,https://www.sonypictures.com/movies/meninblackii,en,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",8.8468,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,2002-07-03,445135288,88,Released,Same planet. New scum.,Men in Black II,False,6.382,10393,86055,Men in Black Collection,US,Action|Comedy|Science Fiction,28|35|878,Columbia Pictures|Amblin Entertainment|Parkes+MacDonald Production,United States of America,English,new york city|space marine|saving the world|flying saucer|undercover|secret identity|superhero|deportation|illegal immigration|new identity|firearm|light|based on comic|alien|buddy cop|fictional government agency
9016,tt0133240,Treasure Planet,False,/f2opsSUSiMdEp6AiY2sbC8QPd8S.jpg,140000000,https://movies.disney.com/treasure-planet,en,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",8.6225,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,2002-11-26,109578115,96,Released,Find your place in the universe.,Treasure Planet,False,7.564,4483,,,US,Science Fiction|Adventure|Animation|Family|Fantasy,878|12|16|10751|14,Walt Disney Pictures,United States of America,English,mutiny|space marine|based on novel or book|cyborg|map|pirate gang|treasure hunt|treasure map|alien|coming of age|money|space|steampunk|planet|troubled teen|father figure|space pirate|ship's crew|admiring
9023,tt0166813,Spirit: Stallion of the Cimarron,False,/b8hPBW0NJmiIVzvQjT3CwIpAdzl.jpg,80000000,,en,A captured mustang remains determined to return to his herd no matter what.,8.5894,/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,2002-05-24,122563539,83,Released,Some legends can never be tamed.,Spirit: Stallion of the Cimarron,False,7.688,4806,806483,Spirit Collection,US,Animation|Adventure|Family|Drama|Western|Romance,16|12|10751|18|37|10749,DreamWorks Animation|DreamWorks Pictures,United States of America,English|Spanish,freedom|villain|mustang|rivalry|wildlife|animals|cavalry|indian war|eyebrow|wild horse|pets|sentimental|comforting|melodramatic
15070,tt0281322,Undisputed,False,/4uGL6J3XTw2vXJgWiMgyy1djkDA.jpg,20000000,,en,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. When these two giants collide in the same prison, they fight against each other disputing who is the real champion.",8.203,/xgnCABtbMDaDqn9bt3ZFJTnpA3e.jpg,2002-07-17,14946150,96,Released,Two Enemies ... The Mob ... The Ultimate Showdown.,Undisputed,False,6.519,782,117777,Undisputed Collection,US,Action|Drama|Crime,28|18|80,Miramax|Amen Ra Films,United States of America|Germany|Japan,English,prison|martial arts|showdown|prisoner|sports|fight|gangster|boxer|fistfight|tournament|fighting|convict|racial slur|prison fight|boxing|action hero
180,tt0181689,Minority Report,False,/PrMb3oeEluauy0q9ZO5xL33A6C.jpg,102000000,,en,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",7.4319,/qtgFcnwh9dAFLocsDk2ySDVS8UF.jpg,2002-06-20,358372926,145,Released,Everybody runs.,Minority Report,False,7.351,9327,,,US,Science Fiction|Action|Thriller,878|28|53,Digital Image Associates|Cruise/Wagner Productions|Blue Tulip Productions|Ronald Shusett/Gary Goldman Productions|Amblin Entertainment|20th Century Fox|DreamWorks Pictures,United States of America,English|Swedish,"washington dc, usa|police chief|precognition|hologram|futuristic|murder|conspiracy|police chase|drugs|biting|home video|based on short story|ex-husband ex-wife relationship|mentor protégé relationship|tech noir|stasis|paranoid|prevention|missing son|future noir|loss of child|surveillance state|psychic vision|conspiracy thriller|2050s|suspenseful|critical|intense"
320,tt0278504,Insomnia,False,/jU8MC5uSgBkZXyZYGtZgMsMsfeN.jpg,46000000,,en,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,6.4773,/riVXh3EimGO0y5dgQxEWPRy5Itg.jpg,2002-05-24,113714830,118,Released,A tough cop. A brilliant killer. An unspeakable crime.,Insomnia,False,6.956,5097,,,CA|US,Thriller|Crime|Drama,53|80|18,Alcon Entertainment|Witt/Thomas Productions|Section Eight,United States of America,English,hotel|small town|homicide|confession|blackmail|detective|fbi|investigation|hallucination|insomnia|flashback|love|remake|murder|alaska|shootout|cynical|guilt|phone call|neo-noir|midnight sun|planted evidence|crime writer|corrupt cop|distressing
1894,tt0121765,Star Wars: Episode II - Attack of the Clones,False,/abwxHfymXGAbbH3lo9PDEJEfvtW.jpg,120000000,,en,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot into the heart of the Separatist movement and the beginning of the Clone Wars.",7.717,/oZNPzxqM2s5DyVWab09NTQScDQt.jpg,2002-05-15,649398328,142,Released,A Jedi shall not know anger. Nor hatred. Nor love.,Star Wars: Episode II - Attack of the Clones,False,6.586,14004,10,Star Wars Collection,US,Adventure|Action|Science Fiction,12|28|878,Lucasfilm Ltd.,United States of America,English,army|laser gun|senate|investigation|cult figure|wedding|kendo|cynical|space opera|spaceport|teenage rebellion|good becoming evil|alien race|mechanical hand|nostalgic|romantic|excited|powerful
36669,tt0246460,Die Another Day,False,/ibJEhfV4CudcL3iaUgvhkBrfMCO.jpg,142000000,https://mgm.com/movies/die-another-day,en,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon.",6.2698,/bZmGqOhMhaLn8AoFMvFDct4tbrL.jpg,2002-11-17,431971116,133,Released,He's never been cooler.,Die Another Day,False,5.999,3764,645,James Bond Collection,GB,Adventure|Action|Thriller,12|28|53,EON Productions,United Kingdom,English|Korean|Cantonese|German|Spanish|Icelandic|Italian,"post-traumatic stress disorder (ptsd)|espionage|spy|demonstration|fencing|laser|satellite|iceland|sequel|hong kong|torture|mi6|british spy|british secret service|havana, cuba|captured|u.s. secret service agent|publicist|space based weapon|adrenaline junkie|dmz|north korea|spycraft|james bond|prisoner exchange|conflict diamonds|007"
4108,tt0293662,The Transporter,False,/8dXR9R0NUo4eyS4hnYOsCywmo16.jpg,21000000,,en,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",6.9654,/dncJ81z1BahrT3ogLvlxOUC5n4u.jpg,2002-10-02,43900000,92,Released,Rules are made to be broken.,The Transporter,False,6.717,5653,9518,The Transporter Collection,FR|US,Action|Crime|Thriller,28|80|53,TF1 Films Production|EuropaCorp|Current Entertainment|Canal+,United States of America|France,English|French|Mandarin,martial arts|transporter|france|human trafficking|organized crime|police chase|gunfight|explosion|young woman|getaway driver|assassination attempt|rules|bmw|ex special forces|french police|french detective|nice france|precision|transport|admiring|no questions asked|french inspector|modified vehicle
7299,tt0238380,Equilibrium,False,/mBdZvD8jCDXDHmtVDLOJeAErxVw.jpg,20000000,,en,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",6.5145,/yQuovle5Ov6q69XSdTNdH52eANc.jpg,2002-12-06,5400000,107,Released,"In a future where freedom is outlawed, outlaws will become heroes.",Equilibrium,False,7.049,4852,,,US,Action|Science Fiction|Thriller,28|878|53,Blue Tulip Productions|Dimension Films|Miramax,United States of America,English,martial arts|resistance|dystopia|fascism|anti hero|totalitarian regime|destroy|phasing|book burning|outlaw|urban setting|government agent|aggressive|domineering|nervous|vibrant
65,tt0298203,8 Mile,False,/jNG7pl0DkN1nzxnbZj4MCGf2VEG.jpg,41000000,https://www.uphe.com/movies/8-mile,en,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",6.7203,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,2002-11-08,242875078,111,Released,Every moment is another chance.,8 Mile,False,7.142,7632,,,US,Drama|Music,18|10402,Mikona Productions|Imagine Entertainment,Germany|United States of America,English,"individual|adolescence|rap music|hip-hop|rhyme battle|trailer park|street gang|ethnic stereotype|rapper|ghetto|coming of age|single|detroit, michigan|semi autobiographical|1990s|battle rap"
2251,tt0250797,Unfaithful,False,/egVj5Y9f79xPnyAQJmeDR0Uwow3.jpg,50000000,,en,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.",7.0315,/bjiHEhuiwhIygzjczbTPAA07cGc.jpg,2002-05-10,119137784,124,Released,Where do you go when you've gone too far?,Unfaithful,False,6.675,1645,,,US,Thriller|Drama|Romance,53|18|10749,Fox 2000 Pictures|Regency Enterprises|Epsilon Motion Pictures|Unfaithful Filmproduktion,United States of America|Switzerland|Germany,French|English,adultery|infidelity|new york city|literature|eroticism|lover|erotic thriller
10771,tt0290095,The Tuxedo,False,/1wo90L3F7hA9h6cG5xfz3dB1IE6.jpg,60000000,,en,"Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",5.9634,/2agrcNQRtgTsN5SbffC4H2BwYW2.jpg,2002-09-27,104400000,98,Released,He's not looking for trouble...he's wearing it.,The Tuxedo,False,5.736,2099,,,US,Thriller|Action|Comedy|Science Fiction,53|28|35|878,DreamWorks Pictures|Vanguard Films|Paramount Pictures|Parkes+MacDonald Production,United States of America,Cantonese|English,new york city|martial arts|chauffeur|bomb|spy|intelligence|wound|secret agent|high technology|fistfight|parody|head injury|action hero|tecnología
36586,tt0187738,Blade II,False,/86b0NGY1i0bt3ckhkcHxiCSMxk1.jpg,54000000,https://www.warnerbros.com/movies/blade-ii,en,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",6.2979,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,2002-03-22,155010032,117,Released,Faster. Sharper. Deadlier.,Blade II,False,6.559,5060,735,Blade Collection,US,Fantasy|Horror|Action|Thriller,14|27|28|53,New Line Cinema|Amen Ra Films|Imaginary Forces,United States of America,Czech|Romanian|English,martial arts|mutation|vampire|lasersight|superhero|katana|supernatural|based on comic|vampire hunter (slayer)|revenge|tragic villain|super power|reaper|sword duel|urban gothic|anxious|good versus evil
818,tt0295178,Austin Powers in Goldmember,False,/kuPpElzfYnzsCye0hF8EbJSrvwo.jpg,63000000,https://www.warnerbros.com/movies/austin-powers-goldmember,en,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",6.7302,/n8V61f1v7idya4WJzGEJNoIp9iL.jpg,2002-07-26,296938801,94,Released,"The grooviest movie of the summer has a secret, baby!",Austin Powers in Goldmember,False,6.007,3322,1006,Austin Powers Collection,US,Comedy|Crime|Science Fiction,35|80|878,Eric's Boy|New Line Cinema|Team Todd|Gratitude International|Moving Pictures,United States of America,English|Japanese|German|French,gold|helicopter|sibling relationship|saving the world|submarine|asteroid|undercover|submachine gun|clone|spy|journey in the past|car journey|nightclub|laser|sumo ringer|family history|time travel|conciliation|clowning|overweight man|belgium|parody|james bond spoof|duringcreditsstinger
2675,tt0286106,Signs,False,/rsPjEr7o02mo8ex6wD2PbRwasUe.jpg,72000000,,en,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,6.4417,/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg,2002-08-02,408200000,106,Released,It's not like they didn't warn us.,Signs,False,6.702,6052,,,US,Drama|Thriller|Science Fiction|Mystery,18|53|878|9648,Touchstone Pictures|Blinding Edge Pictures|The Kennedy/Marshall Company,United States of America,English|Portuguese,farm|faith|symbolism|miracle|family relationships|alien|grief|rural area|alien invasion|crop circle|alien attack|death of wife|loss of faith|alien encounter|anxious|suspenseful|foreboding
1574,tt0299658,Chicago,False,/jkyqFgqmZlH5vSURckq0GgsewOY.jpg,45000000,,en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,6.3535,/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg,2002-12-10,306776732,113,Released,"If you can't be famous, be infamous.",Chicago,False,7.126,2814,,,US,Comedy|Crime|Drama,35|80|18,Miramax|The Producer Circle Co.|Storyline Entertainment,United States of America,Hungarian|English,"chicago, illinois|gallows|musical|based on play or musical|jail|lawyer|execution|noose|hanging|prison matron|jazz age|1920s|death by hanging|public execution|execution by hanging|hanged woman"
11013,tt0274812,Secretary,False,/ifHgVh5c7B3mbq5CfkzwsyMRmpG.jpg,4000000,,en,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",7.088,/mdRXSE7ho185SZlXj0JSwuecEd3.jpg,2002-09-20,9300000,111,Released,Assume the position.,Secretary,False,6.792,1816,,,US,Romance|Drama|Comedy,10749|18|35,Slough Pond|double A Films|TwoPoundBag Productions,United States of America,English,suicide|clerk|fetish|sadomasochism|secretary|lawyer|hospital|typewriter|kinky|cutting|pantyhose|bdsm|workplace romance
11362,tt0245844,The Count of Monte Cristo,False,/AmN8ozRE0AbMGgZhqBu4fUjZkRt.jpg,35000000,,en,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",5.7607,/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,2002-01-23,75395048,131,Released,Prepare for adventure. Count on revenge.,The Count of Monte Cristo,False,7.673,1943,,,US,Adventure|Drama|History|Action|Thriller,12|18|36|28|53,Touchstone Pictures|Spyglass Entertainment|World 2000 Entertainment|Count of Monte Cristo Ltd.|Epsilon Motion Pictures,Ireland|United States of America,Italian|English|Spanish,"treasure|based on novel or book|loss of loved one|marseille, france|female lover|ex-lover|napoleon bonaparte|prison escape|sword fight|torture|period drama|historical|swashbuckler|betrayal by friend|19th century|awestruck"
122,tt0167260,The Lord of the Rings: The Return of the King,False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,94000000,http://www.lordoftherings.net,en,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",26.169,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,1118888979,201,Released,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,False,8.5,25835,119,The Lord of the Rings Collection,US,Adventure|Fantasy|Action,12|14|28,New Line Cinema|WingNut Films|The Saul Zaentz Company,New Zealand|United States of America,English,army|based on novel or book|elves|dwarf|magic|kingdom|obsession|bravery|castle|volcano|giant spider|sequel|honor|king|brutality|madness|split personality|fantasy world|wizard|epic battle|journey|ring|quest|live action and animation|hero's journey|high fantasy|wraith|sword and sorcery|power madness|great war|trekking|good versus evil|sword making|war|hopeful|winged creatures|armies|spirits
22,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,False,/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg,140000000,https://movies.disney.com/pirates-of-the-caribbean-the-curse-of-the-black-pearl,en,"When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.",19.4451,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,2003-07-09,655011224,143,Released,Prepare to be blown out of the water.,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.818,21737,295,Pirates of the Caribbean Collection,US,Adventure|Fantasy|Action,12|14|28,Walt Disney Pictures|Jerry Bruckheimer Films,United States of America,English,blacksmith|gold|exotic island|governor|skeleton|jamaica|british empire|pirate|swashbuckler|18th century|caribbean sea|aftercreditsstinger|pirate ship|british navy|tortuga|based on theme park ride|hilarious|euphoric|excited
12,tt0266543,Finding Nemo,False,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,94000000,http://movies.disney.com/finding-nemo,en,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",15.5453,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30,940335536,100,Released,There are 3.7 trillion fish in the ocean. They're looking for one.,Finding Nemo,False,7.817,20154,137697,Finding Nemo Collection,US,Animation|Family,16|10751,Pixar,United States of America,English,"fish|sydney, australia|parent child relationship|anthropomorphism|harbor|underwater|shark|pelican|fish tank|great barrier reef|sea turtle|missing child|aftercreditsstinger|duringcreditsstinger|short-term memory loss|clownfish|father son reunion|protective father|tense"
24,tt0266697,Kill Bill: Vol. 1,False,/iffzIhuLAO38Po6sh1s6ZEVwlNL.jpg,30000000,http://www.miramax.com/movie/kill-bill-volume-1,en,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",11.7895,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,2003-10-10,180906076,111,Released,Here comes the bride.,Kill Bill: Vol. 1,False,7.97,18441,2883,Kill Bill Collection,US,Action|Crime,28|80,Miramax|A Band Apart|Super Cool ManChu,United States of America,English|Japanese|French,martial arts|japan|kung fu|sword|yakuza|sword fight|revenge|vigilante|female yakuza|samurai sword|retribution
9902,tt0295700,Wrong Turn,False,/ea0AQV7dE2fj7MNJUQispY2sgA8.jpg,12600000,,en,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",11.8128,/7lyxwOg7SdGff79yKCQmJ3AKWSf.jpg,2003-05-30,28650575,84,Released,It's the last one you'll ever take.,Wrong Turn,False,6.374,2899,52985,Wrong Turn Collection,US,Horror|Thriller,27|53,Summit Entertainment|Constantin Film|Newmarket Capital Group|Stan Winston Productions|Media Cooperation One,Germany|United States of America,English,life and death|loss of loved one|job interview|mountain|gore|forest|west virginia|slasher|hillbilly|cannibal|car wreck|survival horror|duringcreditsstinger|voyeur|inbreed|road|cannibalism
604,tt0234215,The Matrix Reloaded,False,/hgWDZ0UlGEf8LvrAkKt6VqAH0bu.jpg,150000000,https://www.warnerbros.com/movies/matrix-reloaded,en,"The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.",10.8806,/aA5qHS0FbSXO8PxcxUIHbDrJyuh.jpg,2003-05-15,738599701,138,Released,Free your mind.,The Matrix Reloaded,False,7.068,11625,2344,The Matrix Collection,US,Adventure|Action|Thriller|Science Fiction,12|28|53|878,Village Roadshow Pictures|Silver Pictures|NPV Entertainment,United States of America,English|French,dying and death|future|mission|man vs machine|underground world|martial arts|kung fu|hero|dreams|artificial intelligence (a.i.)|computer|saving the world|computer virus|virtual reality|fight|prophecy|faith|truth|key|dystopia|simulation|plato|precognition|rave|car crash|cyberpunk|action hero|gnosticism|oracle|grand|romantic|defiant|sardonic
11635,tt0302886,Old School,False,/2tZVYiosztNM1DAYUF59VPsNp9L.jpg,24000000,,en,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,10.247,/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,2003-02-21,87100000,92,Released,All the fun of college. None of the education.,Old School,False,6.613,2025,,,US,Comedy,35,The Montecito Picture Company|DreamWorks Pictures,United States of America,English,infidelity|group sex|college|male friendship|beer|fraternity|dean|sex doll|streaking|mouth to mouth resuscitation|wild party
508,tt0314331,Love Actually,False,/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,40000000,http://www.loveactually.com/,en,Eight very different couples deal with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London.,9.6142,/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,2003-09-07,250779876,135,Released,Love actually is all around.,Love Actually,False,7.097,7210,,,GB,Comedy|Romance|Drama,35|10749|18,Working Title Films|DNA Films|StudioCanal|Universal Pictures,France|United Kingdom|United States of America,English|French|Portuguese,"london, england|usa president|rock star|school performance|love at first sight|holiday|war on terror|marseille, france|office|christmas party|language barrier|prime minister|press conference|bars and restaurants|valentine's day|heathrow airport|multiple storylines|christmas|lighthearted"
616,tt0325710,The Last Samurai,False,/piXBj3FKEGNb6XCfAM7w5s4BI7O.jpg,140000000,https://www.warnerbros.com/movies/last-samurai,en,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",9.2108,/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,2003-12-05,456800000,154,Released,"In the face of an enemy, in the heart of one man, lies the soul of a warrior.",The Last Samurai,False,7.598,7311,,,US,Drama|Action|War,18|28|10752,Radar Pictures|Bedford Falls Productions|Cruise/Wagner Productions|Warner Bros. Pictures,United States of America,English|Japanese,japan|samurai|swordplay|general|sense of guilt|war veteran|sword|war crimes|loss of loved one|self-discovery|arms deal|homeland|katana|emperor|language barrier|mountain village|foreign legion|insurgence|mercenary|campaign|war strategy|gettysburg|slaughter|soldier|period drama|alcoholic|u.s. soldier|japanese army|warrior|19th century|war trauma|vindictive|intense|antagonistic|mighty whitey|going native
8273,tt0328828,American Wedding,False,/qW703anWHFXulRTKWOckAg9i70K.jpg,55000000,,en,"With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",9.0121,/pCO3lJv2PzPkJty29APxCVSjyoE.jpg,2003-08-01,231449203,103,Released,Forever hold your piece.,American Wedding,False,6.22,4273,2806,American Pie Collection,US,Comedy|Romance,35|10749,Loumolo & Co.|Universal Pictures|LivePlanet|Zide-Perry Productions,United States of America,English,marriage proposal|sibling relationship|wedding reception|handcuffs|spanner|blow job|stag night|wedding|nostalgic|sex comedy|best man|bachelor party
296,tt0181852,Terminator 3: Rise of the Machines,False,/voVkSwgFYv9GOpRNfUAwj6qYRTL.jpg,200000000,https://www.warnerbros.com/movies/terminator-3-rise-machines/,en,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",8.6886,/vvevzdYIrk2636maNW4qeWmlPFG.jpg,2003-07-02,435000000,109,Released,The Machines Will Rise.,Terminator 3: Rise of the Machines,False,6.181,7050,528,The Terminator Collection,US,Action|Thriller|Science Fiction,28|53|878,Intermedia Films|IMF Internationale Medien und Film 3 & Produktions|C2 Pictures|Mostow/Lieberman Productions,Germany|United Kingdom|United States of America,English,man vs machine|artificial intelligence (a.i.)|saving the world|leather jacket|cyborg|killer robot|dystopia|nanotechnology|rocket launcher|veterinarian|fire engine|villain|time travel|psychiatrist|urban setting|female villain|firefighter|action hero|2030s|good versus evil
